Amount,MerchantCategory,TransactionType,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,Hour,DayOfWeek,User_Transaction_Count,IP_Frequency,Phone_Usage_Count
8798.14,Restaurants,P2P,-13.9008585,45.040583,905.07,3/day,True,False,True,3,False,16,1,1,1,1
1124.75,Groceries,P2M,73.590896,-43.589341,3858.12,5/day,False,False,False,2,False,22,3,1,1,1
44.87,Restaurants,P2M,70.4391135,-120.597471,3988.72,1/day,True,False,False,4,False,7,1,1,1,1
4149.72,Utilities,P2P,-58.0287975,-70.260104,3926.4,1/day,True,True,True,3,False,14,0,1,1,1
5082.09,Electronics,P2M,-13.657951,-128.631567,5589.34,1/day,True,True,False,4,False,12,0,1,1,1
941.38,Entertainment,P2P,6.0419915,95.084151,6771.2,3/day,True,True,True,1,False,1,5,1,1,1
1982.35,Electronics,P2M,37.296828,-53.268784,6819.25,1/day,True,True,True,1,False,5,4,1,1,1
3898.29,Utilities,P2M,82.693252,-158.128777,6657.82,1/day,False,False,False,3,False,18,0,1,1,1
2989.09,Groceries,P2M,27.214733,-105.555323,7152.71,1/day,True,True,True,3,False,0,0,1,1,1
8226.23,Groceries,P2M,-24.2280815,70.030434,4355.36,3/day,False,True,False,1,False,5,5,1,1,1
4690.23,Entertainment,P2P,-58.250911,178.087165,8482.45,3/day,False,False,False,2,False,15,4,1,1,1
3334.37,Utilities,P2P,-77.623567,-136.84408,9260.66,3/day,False,False,True,4,False,0,1,1,1,1
6221.39,Clothing,P2P,23.0258145,-21.353917,6636.04,5/day,False,False,True,4,False,19,4,1,1,1
1789.23,Utilities,P2P,-76.0875745,-162.278758,8263.48,1/day,False,False,False,3,False,21,3,1,1,1
7048.27,Clothing,P2P,55.865022,-52.508423,987.94,3/day,True,True,True,0,False,20,3,1,1,1
2683.67,Electronics,P2P,-32.5228975,125.948822,1798.82,5/day,False,False,True,4,False,8,1,1,1,1
5324.91,Entertainment,P2M,80.854063,-24.84419,1326.15,5/day,True,True,False,1,False,4,6,1,1,1
6672.8,Entertainment,P2P,-16.632712,-37.748278,902.46,5/day,True,False,True,2,True,0,3,1,1,1
8965.4,Utilities,P2M,14.4074205,-8.313103,5029.94,3/day,False,False,True,3,False,3,4,1,1,1
8435.51,Utilities,P2M,-2.584747,102.20726,5019.93,3/day,False,True,False,1,False,5,5,1,1,1
3563.31,Electronics,P2P,68.348303,-176.185923,3743.18,1/day,False,False,True,4,False,5,0,1,1,1
6728.0,Travel,P2M,39.816308,0.391578,5862.64,5/day,True,False,False,0,False,23,2,1,1,1
2045.66,Clothing,P2P,-75.242909,-15.184891,4912.27,5/day,True,False,True,2,False,14,4,1,1,1
2278.8,Restaurants,P2M,55.134609,54.860271,7038.03,5/day,False,False,True,4,False,5,2,1,1,1
4135.22,Entertainment,P2P,74.097572,-98.672654,9644.47,5/day,False,False,False,2,False,16,6,1,1,1
6010.21,Restaurants,P2P,-74.4466765,-35.048657,1946.6,5/day,True,True,False,3,False,1,0,1,1,1
5516.17,Groceries,P2M,77.368029,-126.577706,9769.76,1/day,False,True,True,0,False,18,2,1,1,1
8434.69,Groceries,P2M,-85.711049,74.972867,848.95,5/day,True,True,False,0,False,13,0,1,1,1
7041.79,Groceries,P2M,53.908259,67.428922,3039.77,3/day,True,False,True,0,False,15,5,1,1,1
3775.51,Travel,P2M,76.2023885,101.003673,3768.39,3/day,True,False,True,1,False,4,6,1,1,1
771.3,Restaurants,P2M,53.939011,115.216253,4840.69,5/day,False,True,False,0,False,2,2,1,1,1
9486.02,Utilities,P2P,-72.4821385,39.896292,309.11,3/day,True,True,False,4,False,8,4,1,1,1
1247.8,Utilities,P2M,-39.2341745,-63.289235,2535.12,3/day,True,True,True,1,False,11,3,1,1,1
2561.53,Travel,P2P,-61.1015665,-10.733613,7188.22,3/day,True,False,False,2,False,2,1,1,1,1
5181.46,Travel,P2P,68.7068185,164.21313,7952.82,1/day,False,True,True,3,False,3,2,1,1,1
1445.27,Clothing,P2P,76.621096,137.63266,7395.19,3/day,False,True,False,0,False,9,6,1,1,1
2026.69,Electronics,P2M,71.594368,-43.879946,4985.6,1/day,True,False,False,2,False,12,0,1,1,1
3202.18,Utilities,P2M,29.6353295,-140.244712,6541.15,1/day,False,True,True,1,False,2,2,1,1,1
5924.26,Entertainment,P2M,43.2714655,-142.075391,9892.69,1/day,False,False,False,0,False,3,0,1,1,1
7352.46,Travel,P2P,-71.5785895,-55.494609,3996.17,5/day,False,False,False,3,False,3,6,1,1,1
6227.95,Groceries,P2P,-43.9293095,176.846754,409.34,1/day,False,True,True,1,False,7,3,1,1,1
5043.8,Clothing,P2P,58.1397705,140.814484,6836.91,5/day,True,False,True,3,False,13,1,1,1,1
1196.91,Clothing,P2P,-36.742261,-61.138683,2703.34,1/day,True,False,True,0,False,10,3,1,1,1
1973.56,Utilities,P2P,-6.325133,-174.984552,7578.77,5/day,False,True,True,4,False,13,2,1,1,1
4075.42,Electronics,P2P,74.397965,-118.766104,3561.19,1/day,False,False,False,2,True,5,3,1,1,1
4456.68,Entertainment,P2P,-77.3017015,98.768647,7910.33,1/day,False,False,True,0,False,4,5,1,1,1
1868.61,Entertainment,P2P,-76.1398735,-158.546483,752.62,3/day,False,False,True,2,False,5,1,1,1,1
9061.4,Clothing,P2P,-54.6922115,120.651359,6514.37,1/day,True,False,True,0,False,7,6,1,1,1
4332.25,Clothing,P2P,64.867386,-17.8716,8784.71,3/day,False,False,False,1,False,4,2,1,1,1
6900.49,Electronics,P2P,-79.107558,-161.355493,6765.84,5/day,True,False,False,1,True,15,4,1,1,1
4996.94,Groceries,P2P,-12.311882,-154.356242,8223.11,1/day,False,False,True,3,False,19,1,1,1,1
8212.61,Electronics,P2M,-22.3348965,38.707661,2143.28,5/day,False,False,False,3,False,3,1,1,1,1
2216.11,Restaurants,P2M,-87.4414995,171.441557,9845.39,5/day,False,True,True,4,False,2,3,1,1,1
522.19,Groceries,P2M,-39.0370985,-170.693601,1103.95,3/day,False,True,True,4,False,12,1,1,1,1
4674.1,Groceries,P2M,-45.595278,-174.78865,1084.68,3/day,False,True,False,0,False,15,4,1,1,1
6703.8,Entertainment,P2M,-68.185399,-95.728627,796.79,5/day,True,True,False,1,False,20,1,1,1,1
532.26,Restaurants,P2M,-82.602649,161.21253,9647.75,5/day,False,True,False,3,False,2,2,1,1,1
5262.46,Utilities,P2M,-76.30261,47.608747,2511.99,3/day,True,True,True,2,False,16,1,1,1,1
2948.11,Electronics,P2M,-67.139386,173.504189,3250.91,1/day,False,False,False,4,True,11,5,1,1,1
9111.28,Utilities,P2P,59.759416,-48.445207,2077.32,3/day,False,False,True,4,False,11,1,1,1,1
6378.03,Travel,P2M,64.904003,-178.715717,3767.67,1/day,False,False,False,0,False,2,4,1,1,1
214.83,Restaurants,P2P,36.686082,-130.333788,9760.87,3/day,True,False,True,3,False,13,0,1,1,1
5681.47,Electronics,P2P,66.2752635,135.41602,5598.65,1/day,False,False,True,3,False,15,4,1,1,1
3834.38,Entertainment,P2P,-34.500298,-57.554526,1407.72,1/day,True,False,True,2,False,10,3,1,1,1
917.17,Utilities,P2M,34.7497885,-65.434409,1508.88,1/day,False,False,True,1,False,21,0,1,1,1
8721.05,Groceries,P2M,79.407428,134.124035,8271.59,5/day,False,True,True,4,True,3,0,1,1,1
7693.71,Clothing,P2M,33.9551755,143.746713,7580.56,5/day,False,False,False,3,False,8,0,1,1,1
4682.37,Electronics,P2P,69.645657,-44.862402,5796.06,5/day,False,False,True,0,False,7,0,1,1,1
9539.59,Entertainment,P2M,43.512103,1.104809,3830.49,5/day,False,False,True,1,False,11,4,1,1,1
7723.35,Restaurants,P2P,67.5718475,154.283839,8345.64,1/day,True,False,False,1,False,0,0,1,1,1
7024.66,Utilities,P2M,-81.036994,-42.311708,2943.52,1/day,True,True,False,3,False,20,3,1,1,1
4948.92,Travel,P2P,79.253592,-138.323221,2790.24,5/day,False,True,False,3,True,16,2,1,1,1
7017.17,Groceries,P2M,86.859037,-92.1258,4377.26,5/day,True,True,False,2,False,14,3,1,1,1
4237.91,Restaurants,P2M,31.323679,169.373565,7046.42,1/day,False,False,True,3,False,23,3,1,1,1
1492.6,Restaurants,P2P,-49.767163,-100.507205,7126.37,3/day,True,True,False,1,False,2,1,1,1,1
8086.98,Restaurants,P2M,-43.438446,-122.314178,4274.47,1/day,False,False,False,2,False,13,1,1,1,1
6065.69,Restaurants,P2P,-28.721726,-23.610884,620.08,1/day,False,True,True,1,False,3,4,1,1,1
9068.51,Travel,P2M,38.6458035,56.544186,8360.17,3/day,False,False,False,3,False,2,4,1,1,1
1712.25,Utilities,P2M,-10.2938125,-18.817207,2596.21,1/day,False,False,True,3,False,11,5,1,1,1
7824.48,Utilities,P2M,-48.037173,-41.809318,1790.26,1/day,False,False,False,2,False,14,3,1,1,1
3463.25,Entertainment,P2M,8.935847,53.854775,4587.46,3/day,False,False,True,2,False,11,2,1,1,1
3356.81,Groceries,P2P,-79.125418,-60.99764,7640.13,1/day,False,True,False,3,False,1,0,1,1,1
9074.52,Utilities,P2M,-20.0871975,91.499081,3418.93,3/day,False,False,True,3,False,16,1,1,1,1
5693.27,Utilities,P2P,-32.078526,57.846231,3639.15,5/day,False,True,False,0,False,2,5,1,1,1
8898.27,Entertainment,P2M,-64.0498945,-70.803645,8578.88,3/day,False,False,False,1,False,6,5,1,1,1
5466.23,Groceries,P2M,37.797094,-57.762573,6433.87,5/day,True,False,False,0,False,12,5,1,1,1
9445.82,Groceries,P2M,-13.8158565,6.902855,1831.89,5/day,False,False,True,3,False,16,3,1,1,1
8811.75,Electronics,P2M,28.3259455,126.365084,2278.28,3/day,False,True,False,0,False,16,1,1,1,1
1484.99,Travel,P2M,38.736829,76.340727,7397.35,5/day,True,False,True,4,False,0,0,1,1,1
2991.45,Electronics,P2P,-55.735842,-20.411692,4271.57,1/day,True,False,True,1,False,14,3,1,1,1
1243.52,Restaurants,P2M,-14.828732,139.49025,2375.87,5/day,True,False,True,0,False,10,1,1,1,1
536.87,Entertainment,P2M,77.5754035,-74.090669,6695.12,5/day,True,True,True,2,False,14,4,1,1,1
8817.36,Travel,P2M,89.1091705,105.849316,1198.18,5/day,False,True,False,3,False,22,6,1,1,1
7591.13,Travel,P2P,-13.8579425,80.724502,5233.08,1/day,False,True,True,0,True,2,4,1,1,1
1413.53,Restaurants,P2M,30.516694,41.927895,334.91,5/day,True,False,False,2,False,3,1,1,1,1
4482.02,Entertainment,P2M,-29.0091435,-5.855116,9372.5,3/day,True,False,False,0,False,14,3,1,1,1
4670.23,Utilities,P2M,-64.890695,1.977328,474.04,5/day,False,False,False,0,False,15,1,1,1,1
6679.89,Travel,P2P,47.7823875,67.522398,1463.22,1/day,False,False,True,0,False,18,5,1,1,1
905.96,Entertainment,P2P,8.7878635,138.04164,7630.24,1/day,False,True,False,3,False,17,5,1,1,1
5820.12,Restaurants,P2M,-60.18292,96.282774,6750.84,3/day,False,False,True,2,False,11,3,1,1,1
9022.6,Restaurants,P2M,46.3966295,123.531414,3783.28,3/day,False,True,True,3,False,16,5,1,1,1
925.03,Utilities,P2P,-79.5511085,-160.24954,1060.17,1/day,False,False,True,3,False,15,4,1,1,1
1127.14,Restaurants,P2M,-47.753394,-42.268432,3225.28,5/day,True,True,True,1,False,23,2,1,1,1
2319.66,Restaurants,P2P,64.2072065,-153.990314,7659.96,1/day,False,True,False,0,False,14,6,1,1,1
6251.86,Entertainment,P2P,-26.774378,61.39664,7682.15,5/day,True,True,False,0,False,11,4,1,1,1
7332.03,Clothing,P2M,14.508591,9.937076,9267.92,1/day,True,True,False,2,False,8,5,1,1,1
2925.2,Clothing,P2M,-87.6028875,-121.003654,3563.36,1/day,False,False,False,3,False,21,5,1,1,1
491.95,Groceries,P2P,49.5203625,-23.883151,1929.17,3/day,False,False,True,4,False,10,5,1,1,1
707.73,Restaurants,P2M,62.177357,116.977939,3491.77,5/day,True,True,True,4,False,18,2,1,1,1
6149.15,Travel,P2P,77.892145,153.977822,3449.83,5/day,False,False,False,1,False,8,3,1,1,1
6692.25,Restaurants,P2M,71.3674105,-173.70277,5833.03,1/day,True,False,True,4,True,18,6,1,1,1
9415.92,Clothing,P2P,-26.0633065,-129.229054,1575.28,5/day,True,True,False,3,False,13,0,1,1,1
5696.21,Electronics,P2P,60.2813675,64.977229,1315.29,3/day,True,True,False,2,False,0,3,1,1,1
1883.63,Clothing,P2M,-27.210863,-0.792781,1453.61,1/day,False,False,True,1,True,8,6,1,1,1
1783.74,Electronics,P2P,76.1918305,152.908332,6230.22,1/day,True,True,True,0,False,17,6,1,1,1
8934.04,Utilities,P2P,-23.34642,-177.325339,6919.16,3/day,False,True,False,3,False,22,1,1,1,1
9920.35,Groceries,P2P,-49.366654,-74.816453,2604.97,3/day,False,False,True,4,False,8,2,1,1,1
3860.28,Restaurants,P2P,45.938797,111.112801,2889.56,5/day,True,True,True,3,False,20,1,1,1,1
1418.66,Restaurants,P2M,-77.675806,99.986736,429.11,3/day,False,False,True,4,False,8,3,1,1,1
4699.24,Electronics,P2M,-48.5451085,110.702829,4352.38,1/day,False,False,False,2,False,15,5,1,1,1
6167.24,Utilities,P2M,-43.6479605,134.052601,4428.19,5/day,False,False,False,1,False,10,0,1,1,1
5621.13,Restaurants,P2P,-63.473515,156.148863,3246.46,1/day,True,False,False,0,False,2,0,1,1,1
3004.28,Clothing,P2P,-13.199871,33.166368,7559.19,1/day,True,True,False,2,True,10,2,1,1,1
2971.64,Travel,P2P,-80.3612255,-12.700071,4251.52,3/day,True,False,False,3,False,11,4,1,1,1
5773.58,Electronics,P2M,-63.215121,132.863013,5654.56,1/day,False,False,False,2,False,11,6,1,1,1
9917.09,Electronics,P2M,-65.5334165,-132.586503,7894.28,5/day,True,False,True,4,False,4,3,1,1,1
9452.36,Clothing,P2M,-72.626219,88.820839,4305.89,3/day,False,True,True,4,False,23,2,1,1,1
6422.0,Groceries,P2M,22.360614,74.6937,3169.06,3/day,False,False,True,3,False,3,4,1,1,1
3472.58,Restaurants,P2M,-18.434782,-25.203432,339.25,5/day,True,False,False,1,False,12,6,1,1,1
3737.41,Groceries,P2M,-86.7953425,75.559661,6426.02,1/day,True,False,False,0,False,11,1,1,1,1
7898.14,Utilities,P2P,-44.9497025,36.05927,7989.67,5/day,False,True,False,2,False,11,2,1,1,1
5519.46,Electronics,P2M,-72.479807,-176.898316,1902.31,3/day,False,False,True,4,False,12,2,1,1,1
3017.14,Restaurants,P2P,52.6969175,104.277742,6991.53,1/day,True,True,True,2,False,5,2,1,1,1
2105.67,Groceries,P2P,-34.9552535,81.718236,2850.71,1/day,True,False,True,0,False,1,1,1,1,1
2566.54,Clothing,P2P,3.7794065,63.004304,1292.48,1/day,True,True,True,1,False,9,3,1,1,1
8766.49,Clothing,P2P,-37.96951,13.157618,3065.76,1/day,True,False,True,2,False,8,6,1,1,1
4621.45,Restaurants,P2P,-25.0326625,-46.269474,4848.05,5/day,False,False,False,0,False,4,0,1,1,1
90.4,Utilities,P2P,84.28135,-57.603715,7293.03,3/day,True,True,False,1,False,8,6,1,1,1
4775.14,Groceries,P2P,51.4929525,31.857147,4503.01,1/day,True,False,True,4,False,7,6,1,1,1
9068.91,Clothing,P2M,71.570688,-107.239309,5693.02,5/day,False,True,True,0,False,8,5,1,1,1
5637.61,Restaurants,P2M,-44.643243,149.093173,9359.15,3/day,True,False,False,3,False,2,0,1,1,1
5982.17,Restaurants,P2P,86.4146285,115.242891,2395.29,5/day,True,True,False,4,False,1,4,1,1,1
683.2,Restaurants,P2M,-28.918642,150.990881,9055.99,1/day,False,False,True,4,False,2,3,1,1,1
9038.23,Utilities,P2M,-31.8729235,79.498018,176.96,3/day,True,False,False,2,False,12,3,1,1,1
2641.96,Electronics,P2M,0.080723,-109.169306,6753.62,1/day,True,False,True,3,False,23,4,1,1,1
4907.98,Clothing,P2P,-82.606409,169.53706,8481.29,5/day,True,True,True,2,False,6,1,1,1,1
6829.15,Travel,P2P,-64.2707405,-101.166723,6354.75,3/day,True,False,False,1,False,18,4,1,1,1
5307.12,Entertainment,P2P,60.0292795,-134.584338,2654.34,5/day,True,False,False,1,False,3,1,1,1,1
867.77,Entertainment,P2P,-84.910938,-115.542761,2012.28,5/day,False,True,False,2,False,3,6,1,1,1
5181.93,Restaurants,P2M,64.2297805,168.394969,6095.11,3/day,False,False,True,1,False,18,4,1,1,1
6603.26,Groceries,P2M,-78.0226965,-4.180785,413.35,3/day,True,False,False,0,False,21,0,1,1,1
6734.15,Utilities,P2M,38.299699,-151.114715,3614.5,1/day,False,True,False,0,False,14,2,1,1,1
4525.01,Clothing,P2P,2.3721445,-179.827302,7023.41,5/day,False,True,True,4,False,22,1,1,1,1
4144.74,Electronics,P2M,30.3143,-5.475446,8490.6,1/day,True,True,True,4,True,13,5,1,1,1
5501.7,Restaurants,P2P,-6.7456155,106.633519,3499.62,5/day,False,True,True,1,True,0,4,1,1,1
8406.24,Travel,P2M,0.864353,-2.959807,5948.87,5/day,False,True,True,4,False,0,3,1,1,1
8526.46,Clothing,P2M,69.783406,100.231745,9912.48,5/day,False,True,True,4,True,8,6,1,1,1
1630.77,Electronics,P2M,39.7691975,22.887686,7418.57,1/day,True,True,False,1,True,20,5,1,1,1
828.65,Restaurants,P2M,-84.5558715,-35.338144,4759.04,5/day,False,False,False,3,False,17,5,1,1,1
3525.48,Travel,P2M,57.7516525,-99.246496,5542.76,3/day,True,True,False,1,False,4,1,1,1,1
2947.06,Groceries,P2M,-11.275022,79.261763,4213.35,3/day,True,True,False,2,False,12,5,1,1,1
6496.02,Travel,P2M,88.8860795,151.122623,755.61,5/day,True,False,False,4,False,10,6,1,1,1
5902.52,Electronics,P2M,-31.6794295,14.466326,6014.66,3/day,False,False,False,2,False,5,4,1,1,1
7842.59,Restaurants,P2M,-78.237125,146.964239,4512.66,3/day,True,True,True,4,False,2,5,1,1,1
5386.46,Electronics,P2P,85.0589695,163.900354,4299.65,5/day,True,True,True,2,False,17,5,1,1,1
7540.46,Utilities,P2P,-12.265743,-178.407499,348.02,1/day,True,True,True,4,False,21,3,1,1,1
8111.1,Groceries,P2M,-57.7513095,43.68336,6823.39,5/day,True,True,True,1,False,9,0,1,1,1
9145.8,Electronics,P2M,-16.319735,157.24372,3761.38,3/day,False,True,False,1,False,4,4,1,1,1
7926.13,Electronics,P2P,1.348164,50.648327,9081.69,3/day,True,False,False,4,False,17,2,1,1,1
7092.95,Electronics,P2P,-64.567039,3.227615,5631.69,1/day,True,True,True,0,False,4,2,1,1,1
791.05,Electronics,P2P,-87.354103,-151.234691,1732.12,5/day,True,True,False,1,False,5,0,1,1,1
4870.58,Groceries,P2P,69.9019235,96.416557,90.99,3/day,True,True,False,2,False,22,4,1,1,1
3588.97,Entertainment,P2P,-36.824376,167.6963,7669.98,1/day,False,True,True,4,False,20,2,1,1,1
7847.1,Utilities,P2P,80.940606,41.319852,7150.93,5/day,True,False,False,2,False,11,3,1,1,1
5904.4,Electronics,P2M,84.919296,-167.091185,8473.96,3/day,False,True,True,4,False,12,0,1,1,1
2103.79,Electronics,P2M,-8.6034015,-161.843877,4964.51,3/day,False,False,True,1,False,18,0,1,1,1
1422.8,Restaurants,P2P,8.927073,-46.411271,8015.05,5/day,True,False,True,0,False,16,6,1,1,1
6357.0,Utilities,P2P,52.5895315,-98.566286,5068.97,3/day,False,False,False,0,False,20,4,1,1,1
1591.26,Clothing,P2P,-62.939606,-49.318471,8950.1,5/day,False,False,False,1,False,2,4,1,1,1
1445.85,Groceries,P2P,10.93886,153.264815,3721.76,5/day,False,True,False,0,True,9,0,1,1,1
293.82,Entertainment,P2P,71.912636,139.54209,8593.57,3/day,True,True,True,3,False,9,2,1,1,1
6774.23,Restaurants,P2M,-48.046855,55.338065,3390.0,3/day,False,True,False,1,False,16,5,1,1,1
5992.77,Utilities,P2P,87.850623,62.47936,7171.39,3/day,True,True,True,4,False,3,4,1,1,1
6371.31,Utilities,P2P,25.099148,-174.491679,3150.29,5/day,True,True,False,2,False,6,2,1,1,1
9948.09,Electronics,P2M,53.727793,142.999381,4268.26,1/day,False,True,True,2,False,19,5,1,1,1
2386.31,Groceries,P2M,26.191621,113.229947,6527.9,1/day,True,False,True,1,False,4,4,1,1,1
9628.95,Entertainment,P2P,5.1534345,175.239528,380.7,3/day,True,False,False,4,False,16,6,1,1,1
7156.45,Utilities,P2M,-1.706941,-47.465152,5301.7,1/day,True,True,True,3,False,9,1,1,1,1
7445.77,Utilities,P2M,53.620907,-143.879221,4460.97,5/day,True,True,False,1,True,10,1,1,1,1
6320.52,Travel,P2M,4.493495,-126.325974,2291.29,3/day,False,False,False,2,False,15,1,1,1,1
9200.22,Electronics,P2M,28.3318495,157.840412,4079.35,1/day,True,False,True,3,False,12,4,1,1,1
2906.79,Utilities,P2M,6.4800645,-24.597867,3016.9,5/day,True,False,True,2,False,14,5,1,1,1
1874.89,Travel,P2M,-51.968989,-117.924893,7289.45,5/day,True,False,True,3,False,13,6,1,1,1
8726.32,Travel,P2M,75.977586,-174.155008,5069.33,5/day,False,True,False,0,False,8,0,1,1,1
6237.74,Restaurants,P2M,21.1865935,-148.458928,8275.47,3/day,False,False,False,0,False,6,1,1,1,1
4719.94,Electronics,P2P,23.85449,14.875255,6533.5,5/day,False,False,False,0,False,10,0,1,1,1
9763.82,Restaurants,P2M,70.0082765,115.660457,9112.88,3/day,False,True,False,1,False,4,6,1,1,1
3217.43,Utilities,P2M,44.413155,-143.132371,3384.72,5/day,False,True,True,4,False,10,5,1,1,1
1462.13,Entertainment,P2P,-44.8536955,-167.012995,7616.18,5/day,True,True,True,1,False,13,3,1,1,1
6043.84,Entertainment,P2P,-18.750891,-60.739711,2644.66,5/day,True,False,True,2,False,2,1,1,1,1
5577.09,Electronics,P2P,6.7160565,-158.84645,8936.55,5/day,True,True,True,4,False,9,0,1,1,1
2272.02,Restaurants,P2M,36.3678465,55.491029,7865.78,5/day,False,False,False,3,False,3,5,1,1,1
9369.85,Entertainment,P2M,-7.7159905,121.331516,1954.61,3/day,False,True,True,2,False,19,6,1,1,1
2556.57,Restaurants,P2M,-0.306893,20.679735,7859.48,3/day,False,False,True,1,False,12,4,1,1,1
8992.19,Restaurants,P2M,26.550751,174.287404,9212.68,5/day,False,True,False,3,False,7,6,1,1,1
1928.21,Electronics,P2P,79.691123,82.737772,7231.66,3/day,True,False,False,3,False,4,5,1,1,1
3934.56,Restaurants,P2P,20.447619,-107.828016,1067.83,5/day,False,True,True,1,False,4,1,1,1,1
7716.96,Groceries,P2M,-21.7239995,-137.724798,823.98,5/day,True,True,True,2,False,20,2,1,1,1
3462.12,Travel,P2P,-78.218162,21.742478,9599.71,3/day,False,False,False,4,False,8,0,1,1,1
5851.53,Entertainment,P2M,-65.1796145,109.293474,6660.5,3/day,False,True,False,0,False,17,5,1,1,1
5689.91,Groceries,P2M,-66.240885,157.669221,6794.43,5/day,False,False,False,1,False,9,1,1,1,1
9718.46,Travel,P2M,41.2329915,16.953485,3561.19,5/day,False,True,False,0,False,3,2,1,1,1
2382.2,Utilities,P2P,-73.8118065,73.69858,5993.68,5/day,True,False,False,4,False,1,2,1,1,1
4952.14,Travel,P2M,11.3395545,-10.676985,3505.72,5/day,False,True,False,2,False,10,6,1,1,1
9457.47,Utilities,P2P,-82.752992,-128.519163,863.3,3/day,False,False,False,0,False,13,2,1,1,1
3865.08,Utilities,P2M,31.374698,-178.513987,3660.5,1/day,False,True,False,4,False,3,0,1,1,1
7928.56,Electronics,P2P,-45.6131905,-169.741358,4979.79,3/day,True,False,False,4,False,4,3,1,1,1
677.35,Entertainment,P2P,45.8797595,-168.710648,8073.3,5/day,False,False,True,2,False,9,1,1,1,1
6954.51,Travel,P2P,9.759701,78.940568,2792.88,1/day,True,False,True,4,False,17,6,1,1,1
2493.08,Entertainment,P2M,-40.53164,44.393657,5698.62,5/day,True,False,True,4,False,0,6,1,1,1
3186.88,Groceries,P2P,-0.507852,112.274029,6588.51,5/day,False,False,False,0,False,10,4,1,1,1
6272.47,Clothing,P2M,-49.9736755,51.42164,5858.75,5/day,False,False,True,0,False,4,1,1,1,1
4153.58,Restaurants,P2P,27.396753,173.333435,5162.47,1/day,False,True,False,4,False,14,5,1,1,1
9078.19,Restaurants,P2P,29.7858675,69.175103,5949.84,5/day,True,True,False,1,False,4,3,1,1,1
205.83,Utilities,P2P,-31.246222,33.794349,8034.56,5/day,True,False,False,1,False,23,0,1,1,1
6381.65,Entertainment,P2M,33.4400215,-68.524759,6239.76,1/day,False,False,False,3,False,22,4,1,1,1
9437.74,Clothing,P2M,-3.7744025,-161.184003,3738.9,5/day,False,True,True,4,True,10,2,1,1,1
5036.35,Groceries,P2M,87.2157395,-136.628428,3916.53,1/day,False,False,True,4,False,9,3,1,1,1
5335.47,Groceries,P2M,-27.1588405,-62.259041,8775.57,5/day,False,False,True,2,False,5,3,1,1,1
5878.32,Restaurants,P2P,-1.3761545,-66.222762,5519.25,3/day,False,False,False,0,False,5,4,1,1,1
